facility_id,facility_name,address,city_town,state,zip_code,county_parish,measure_id,measure_name,rate,footnote,start_date,end_date
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.912941,,2019-07-01,2021-06-30
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.00824,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_03,Pressure ulcer rate,0.111012,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_06,Iatrogenic pneumothorax rate,0.1752,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_08,In-hospital fall with hip fracture rate,0.064835,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_09,Postoperative hemorrhage or hematoma rate,2.693109,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1.308175,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_11,Postoperative respiratory failure rate,5.715086,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.842327,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_13,Postoperative sepsis rate,3.960703,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_14,Postoperative wound dehiscence rate,0.78373,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.951375,,2019-07-01,2021-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.974001,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_03,Pressure ulcer rate,1.034266,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_06,Iatrogenic pneumothorax rate,0.187262,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_08,In-hospital fall with hip fracture rate,0.045598,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_09,Postoperative hemorrhage or hematoma rate,2.435272,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.702068,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_11,Postoperative respiratory failure rate,1.884036,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.090019,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_13,Postoperative sepsis rate,3.971133,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_14,Postoperative wound dehiscence rate,0.71269,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.704839,,2019-07-01,2021-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.891293,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_03,Pressure ulcer rate,0.754058,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_06,Iatrogenic pneumothorax rate,0.158454,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_08,In-hospital fall with hip fracture rate,0.032794,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_09,Postoperative hemorrhage or hematoma rate,2.822826,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.485642,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_11,Postoperative respiratory failure rate,3.328774,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,4.284581,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_13,Postoperative sepsis rate,2.78411,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_14,Postoperative wound dehiscence rate,0.888318,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.506454,,2019-07-01,2021-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.818169,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_03,Pressure ulcer rate,0.254769,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_06,Iatrogenic pneumothorax rate,0.179816,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_08,In-hospital fall with hip fracture rate,0.070766,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_09,Postoperative hemorrhage or hematoma rate,2.351225,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.903456,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_11,Postoperative respiratory failure rate,5.863957,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.242589,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_13,Postoperative sepsis rate,3.970614,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_14,Postoperative wound dehiscence rate,0.779958,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.985218,,2019-07-01,2021-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.940639,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_03,Pressure ulcer rate,0.188864,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_06,Iatrogenic pneumothorax rate,0.183024,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_08,In-hospital fall with hip fracture rate,0.071697,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_09,Postoperative hemorrhage or hematoma rate,2.327132,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,1,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_11,Postoperative respiratory failure rate,5.011096,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.212384,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_13,Postoperative sepsis rate,3.889765,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_14,Postoperative wound dehiscence rate,0.79353,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.997544,,2019-07-01,2021-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.904361,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_03,Pressure ulcer rate,0.095511,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_06,Iatrogenic pneumothorax rate,0.173754,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_08,In-hospital fall with hip fracture rate,0.060716,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_09,Postoperative hemorrhage or hematoma rate,2.441309,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.884446,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_11,Postoperative respiratory failure rate,6.985245,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.943851,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_13,Postoperative sepsis rate,3.601358,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_14,Postoperative wound dehiscence rate,0.731734,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.869187,,2019-07-01,2021-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.87012,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_03,Pressure ulcer rate,0.169152,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_06,Iatrogenic pneumothorax rate,0.17954,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_08,In-hospital fall with hip fracture rate,0.066911,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_09,Postoperative hemorrhage or hematoma rate,2.302049,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.892014,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_11,Postoperative respiratory failure rate,4.560889,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.45993,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_13,Postoperative sepsis rate,3.939887,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_14,Postoperative wound dehiscence rate,0.780274,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.408841,,2019-07-01,2021-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.915616,,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_03,Pressure ulcer rate,0.502091,,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_06,Iatrogenic pneumothorax rate,0.185325,,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_08,In-hospital fall with hip fracture rate,0.074047,,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_09,Postoperative hemorrhage or hematoma rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_11,Postoperative respiratory failure rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_13,Postoperative sepsis rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_14,Postoperative wound dehiscence rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_15,Abdominopelvic accidental puncture or laceration rate,NA,1,2019-07-01,2021-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.011989,,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_03,Pressure ulcer rate,0.089606,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_06,Iatrogenic pneumothorax rate,0.195129,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_08,In-hospital fall with hip fracture rate,0.113956,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_09,Postoperative hemorrhage or hematoma rate,1.957949,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.914274,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_11,Postoperative respiratory failure rate,7.768178,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.786336,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_13,Postoperative sepsis rate,3.306295,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_14,Postoperative wound dehiscence rate,0.714119,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.953736,28,2019-07-01,2021-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.831924,28,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_03,Pressure ulcer rate,0.982611,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_06,Iatrogenic pneumothorax rate,0.175405,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_08,In-hospital fall with hip fracture rate,0.06496,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_09,Postoperative hemorrhage or hematoma rate,2.248247,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.881739,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_11,Postoperative respiratory failure rate,7.705296,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.94956,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_13,Postoperative sepsis rate,3.775037,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_14,Postoperative wound dehiscence rate,0.779745,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.949038,,2019-07-01,2021-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.007378,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_03,Pressure ulcer rate,0.328008,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_06,Iatrogenic pneumothorax rate,0.162862,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_08,In-hospital fall with hip fracture rate,0.058033,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_09,Postoperative hemorrhage or hematoma rate,2.26964,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,1,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_11,Postoperative respiratory failure rate,3.406215,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.802253,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_13,Postoperative sepsis rate,NA,1,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_14,Postoperative wound dehiscence rate,0.757726,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.907217,,2019-07-01,2021-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.78906,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_03,Pressure ulcer rate,0.027051,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_06,Iatrogenic pneumothorax rate,0.227992,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_08,In-hospital fall with hip fracture rate,0.132524,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_09,Postoperative hemorrhage or hematoma rate,3.17482,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1.151168,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_11,Postoperative respiratory failure rate,6.254371,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,4.740832,,2019-07-01,2021-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,PSI_13,Postoperative sepsis rate,6.867596,,2019-07-01,2021-06-30
