facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
050382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,(626) 814-2468,OP-39,Breast Cancer Screening Recall Rates,8.6,,2021-07-01,2022-06-30
050382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W  SAN BERNARDINO ROAD,COVINA,CA,91723,LOS ANGELES,(626) 814-2468,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,OP-10,Abdomen CT Use of Contrast Material,1.5,,2021-07-01,2022-06-30
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,RIVERSIDE,(951) 652-2811,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,OP-10,Abdomen CT Use of Contrast Material,3.9,,2021-07-01,2022-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,OP-39,Breast Cancer Screening Recall Rates,7.4,,2021-07-01,2022-06-30
050393,PIH HEALTH DOWNEY HOSPITAL,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,OP-10,Abdomen CT Use of Contrast Material,4.3,,2021-07-01,2022-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,4.2,,2021-07-01,2022-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,VENTURA,(805) 652-5011,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,(805) 682-7111,OP-10,Abdomen CT Use of Contrast Material,1,,2021-07-01,2022-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,(805) 682-7111,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,2.3,,2021-07-01,2022-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,(805) 682-7111,OP-39,Breast Cancer Screening Recall Rates,7.1,,2021-07-01,2022-06-30
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,SANTA BARBARA,(805) 682-7111,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,(415) 982-2400,OP-10,Abdomen CT Use of Contrast Material,5.3,,2021-07-01,2022-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,(415) 982-2400,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,0,,2021-07-01,2022-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,(415) 982-2400,OP-39,Breast Cancer Screening Recall Rates,2.7,,2021-07-01,2022-06-30
050407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,(415) 982-2400,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,OP-10,Abdomen CT Use of Contrast Material,0.4,,2021-07-01,2022-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,OP-10,Abdomen CT Use of Contrast Material,5.2,,2021-07-01,2022-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,OP-39,Breast Cancer Screening Recall Rates,4.6,,2021-07-01,2022-06-30
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,OP-10,Abdomen CT Use of Contrast Material,5.8,,2021-07-01,2022-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,OP-10,Abdomen CT Use of Contrast Material,4.5,,2021-07-01,2022-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,OP-39,Breast Cancer Screening Recall Rates,10,,2021-07-01,2022-06-30
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,OP-10,Abdomen CT Use of Contrast Material,2.1,,2021-07-01,2022-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,OP-10,Abdomen CT Use of Contrast Material,0.5,,2021-07-01,2022-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,OP-10,Abdomen CT Use of Contrast Material,2.6,,2021-07-01,2022-06-30
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,3.9,,2021-07-01,2022-06-30
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,OP-39,Breast Cancer Screening Recall Rates,8.5,,2021-07-01,2022-06-30
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,OP-8,MRI Lumbar Spine for Low Back Pain,29.3,,2021-07-01,2022-06-30
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,OP-10,Abdomen CT Use of Contrast Material,6.2,,2021-07-01,2022-06-30
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,OP-39,Breast Cancer Screening Recall Rates,6.4,,2021-07-01,2022-06-30
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,OP-10,Abdomen CT Use of Contrast Material,8.7,,2021-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,4.5,,2021-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,OP-39,Breast Cancer Screening Recall Rates,5,,2021-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,OP-8,MRI Lumbar Spine for Low Back Pain,36.9,,2021-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP-10,Abdomen CT Use of Contrast Material,13.1,,2021-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,2.8,,2021-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP-39,Breast Cancer Screening Recall Rates,12.7,,2021-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP-8,MRI Lumbar Spine for Low Back Pain,44.4,,2021-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP-10,Abdomen CT Use of Contrast Material,4.3,,2021-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP-39,Breast Cancer Screening Recall Rates,13.9,,2021-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP-8,MRI Lumbar Spine for Low Back Pain,44.1,,2021-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP-10,Abdomen CT Use of Contrast Material,3.7,,2021-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,2.5,,2021-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP-10,Abdomen CT Use of Contrast Material,0.9,,2021-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP-10,Abdomen CT Use of Contrast Material,6.6,,2021-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,3.2,,2021-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP-10,Abdomen CT Use of Contrast Material,0.4,,2021-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP-39,Breast Cancer Screening Recall Rates,14.1,,2021-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,OP-10,Abdomen CT Use of Contrast Material,7.8,,2021-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,1.5,,2021-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,OP-39,Breast Cancer Screening Recall Rates,7.7,,2021-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,OP-10,Abdomen CT Use of Contrast Material,2.7,,2021-07-01,2022-06-30
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,OP-39,Breast Cancer Screening Recall Rates,3.5,,2021-07-01,2022-06-30
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,OP-10,Abdomen CT Use of Contrast Material,5.2,,2021-07-01,2022-06-30
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,OP-39,Breast Cancer Screening Recall Rates,7.9,,2021-07-01,2022-06-30
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,OP-10,Abdomen CT Use of Contrast Material,2.8,,2021-07-01,2022-06-30
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,6,,2021-07-01,2022-06-30
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,OP-39,Breast Cancer Screening Recall Rates,8.6,,2021-07-01,2022-06-30
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,OP-10,Abdomen CT Use of Contrast Material,8.5,,2021-07-01,2022-06-30
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,2.7,,2021-07-01,2022-06-30
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,OP-10,Abdomen CT Use of Contrast Material,4.9,,2021-07-01,2022-06-30
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,3.4,,2021-07-01,2022-06-30
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,OP-39,Breast Cancer Screening Recall Rates,10.7,,2021-07-01,2022-06-30
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,OP-8,MRI Lumbar Spine for Low Back Pain,50,,2021-07-01,2022-06-30
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,OP-10,Abdomen CT Use of Contrast Material,8.3,,2021-07-01,2022-06-30
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
