facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,80,19.1,15.6,23.2,NA,NA,,2019-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,478,18.2,15.8,20.9,NA,NA,,2019-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,411,3.8,2.6,5.2,NA,NA,,2019-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,5474,14.9,14.1,15.6,NA,NA,,2021-07-01,2022-06-30
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,347,17.1,14.6,19.8,NA,NA,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,124,-9.2,-26.1,11.7,123,37,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,188,-5.7,-28.6,20.2,169,57,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,260,5.7,-14.7,29.1,233,64,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,220,13.6,9.7,19,NA,NA,,2019-01-01,2021-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,166,13.4,10,17.9,NA,NA,,2021-01-01,2021-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,166,5.4,3.6,7.9,NA,NA,,2021-01-01,2021-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,252,1,0.7,1.4,NA,NA,,2021-01-01,2021-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,124,13.7,11,17,NA,NA,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_CABG,Rate of readmission for CABG,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,83,19.4,15.8,23.5,NA,NA,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,188,19.8,16.7,23.3,NA,NA,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,28,4.5,2.8,7.2,NA,NA,,2019-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,1562,14.8,13.7,15.9,NA,NA,,2021-07-01,2022-06-30
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,260,16,13.6,18.9,NA,NA,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,50,72.2,31.7,120.8,46,14,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,202,1.7,-21.5,28.8,161,53,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,90,13.5,-15.1,47.3,89,27,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,232,13.9,9.8,19.5,NA,NA,,2019-01-01,2021-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,56,9.7,6.7,13.6,NA,NA,,2021-01-01,2021-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,56,4.6,2.9,7.1,NA,NA,,2021-01-01,2021-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Worse than expected,187,1.9,1.4,2.5,NA,NA,,2021-01-01,2021-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,50,14.7,11.7,18.1,NA,NA,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,32,19.7,15.5,24.4,NA,NA,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,202,21.5,18.2,25.3,NA,NA,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,111,3.6,2.3,5.3,NA,NA,,2019-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,963,14,12.9,15.3,NA,NA,,2021-07-01,2022-06-30
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,90,16.3,13.4,19.5,NA,NA,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,261,30,11.6,51.5,256,91,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,314,21.1,-1.4,44.6,273,107,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,287,34.6,13.9,58.6,267,78,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,415,13.7,9.9,19,NA,NA,,2019-01-01,2021-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,386,0.9,0.6,1.2,NA,NA,,2021-01-01,2021-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,261,15.8,13.1,18.7,NA,NA,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,134,13.2,10.1,17.1,NA,NA,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,79,20.4,16.5,24.9,NA,NA,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,314,21.7,18.7,25,NA,NA,,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,2252,14.9,14,15.9,NA,NA,,2021-07-01,2022-06-30
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,287,17.4,14.8,20.3,NA,NA,,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,71,-6,-39.2,35.9,59,20,,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,141,65.8,25.7,109.4,131,33,,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-01-01,2021-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,42,18.4,14.8,22.5,NA,NA,,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,71,21.4,17.7,25.4,NA,NA,,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,480,15.1,13.7,16.6,NA,NA,,2021-07-01,2022-06-30
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,141,16.6,13.9,19.6,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,88,40.2,6.7,80.2,87,21,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,303,23.3,-0.3,49.9,238,76,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,180,35.7,4.3,71.4,173,38,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,142,13.5,9.5,19.2,NA,NA,,2019-01-01,2021-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,246,0.9,0.6,1.3,NA,NA,,2021-01-01,2021-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,88,14.5,11.6,17.7,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,40,10.7,7.9,14.2,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,47,19.8,16,24.5,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,303,21.5,18.6,25.1,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,58,4.7,3.1,7.2,NA,NA,,2019-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,1809,15.8,14.6,16.9,NA,NA,,2021-07-01,2022-06-30
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,180,16.9,14.3,19.9,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,119,35,10.7,62.7,115,39,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,EDAC_30_HF,Hospital return days for heart failure patients,More Days Than Average per 100 Discharges,269,57.2,32.6,84.8,237,96,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,301,52.2,28.5,79.2,284,87,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-01-01,2021-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,137,1,0.7,1.4,NA,NA,,2021-01-01,2021-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,119,15.5,12.5,18.9,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,36,11.2,8.2,15,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,86,22.7,18.7,27.4,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Worse Than the National Rate,269,25.1,21.6,28.7,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,110,4.4,2.9,6.7,NA,NA,,2019-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),Worse Than the National Rate,2068,16.7,15,17.8,NA,NA,,2021-07-01,2022-06-30
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,301,19.7,16.9,22.7,NA,NA,,2019-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,114,37.7,11.1,70.6,114,23,,2019-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,249,22,-4,51.3,216,53,,2019-07-01,2022-06-30
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,155,25.7,-4,60.7,149,34,,2019-07-01,2022-06-30
